Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
4772,55.06454063141622,2.2865664200632523,62.35993598896712,71.90060970460317,55.3734678750844,71.9213114817475,66.51534656741211,71.75437447098517,25.579592141167595,46.815537043958074,22.559793158191383,47.07546450317108,37.75089359607482,40.97915761089176,60.01816340782655,-98.6258963571079,-76.03534786348418,-47.11980336084506,49.058727895727245,-24.877043915569892,57.710120711522066,-39.189083197346186,90.47619521482537,100.0,84.61538452709718
4773,55.06454063141622,2.8209270582360375,62.29895571258905,71.80882448068317,55.33283673115341,71.9213114817475,66.56955077623826,71.96408677192653,23.129409950555313,47.09860041548097,21.266968335903456,44.124168521445256,40.50041241890841,38.72123316461784,59.65537899531505,-98.6258963571079,-76.03534786348418,-40.67543016938215,52.010838559765276,-29.100038635636274,57.49750206919687,-29.58983608560473,90.47619521482537,100.0,84.61538452709718
4774,55.06454063141622,5.654281109406938,62.28371066222766,71.91372188865589,55.31929303130306,71.94754098725866,66.50179550410454,71.71505340784788,26.230906409805783,49.347381659115825,23.513251459664275,45.638045737076226,40.50041241890841,43.29135909045894,59.88211925003897,-98.6258963571079,-76.03534786348418,-38.46318266242843,48.27435824226929,-23.326895851111146,57.26975931927866,-36.020704262640436,90.47619521482537,100.0,84.61538452709718
4775,55.06454063141622,2.9451969774046063,62.35993598896712,71.9268340727086,55.292205609412406,71.86885247072516,66.51534656741211,71.75437447098517,24.788710558286922,47.428841024179405,20.66903685063083,44.20062697098135,39.45559525632106,40.251845421675284,60.229787658777454,-98.6258963571079,-76.03534786348418,-43.86021162210808,53.50827153030035,-13.552208076522867,57.664535723900585,-28.24092228451893,90.47619521482537,100.0,84.61538452709718
4776,55.06454063141622,1.205418170124915,62.29895571258905,71.82193666473589,55.22448704359073,71.9213114817475,66.52889760851764,71.80680254085186,27.905714511012917,45.58892908351541,20.297349712568234,48.558758318944484,40.15672256605421,41.28310898310575,59.97281537174142,-98.6258963571079,-76.03534786348418,-36.28299670161947,50.513405589230175,-17.33745334058608,57.67975096290654,-44.23966746218857,90.47619521482537,100.0,84.61538452709718
4777,55.06454063141622,5.554865178144098,62.28371066222766,71.80882448068317,55.278661887372095,71.85573770722596,66.58310183954583,71.83301657578522,26.572071012192936,45.87199245503831,23.771816424121866,47.91650737290615,42.50756116498272,42.64003472651048,59.942583314663224,-98.6258963571079,-76.03534786348418,-37.15934595642771,52.92355960936247,-28.32238960815546,57.360868565125244,-26.75084306054437,90.47619521482537,100.0,84.61538452709718
4778,55.06454063141622,2.0007456202276046,62.405671165028764,71.86127319541103,55.346380453193746,71.90819671824829,66.46114235858593,71.83301657578522,24.09087383462959,45.180059754779506,23.691014867764423,44.20062697098135,39.318119328693825,42.053842809628165,60.00304740405353,-98.6258963571079,-76.03534786348418,-43.99914503542845,55.39075868925319,-26.58169178371161,57.573456830312765,-34.23260921442966,90.47619521482537,100.0,84.61538452709718
4779,55.06454063141622,3.1440288399302716,62.28371066222766,71.87438535798074,55.22448704359073,71.97377049276986,66.55599973513273,71.7674814991891,26.044816615136654,43.95345179433684,24.305106674899363,46.127379784042404,39.070662636440716,41.28310898310575,60.320483780479904,-98.6258963571079,-76.03534786348418,-36.528801982115425,50.41357672297012,-17.100553635699093,57.25457443253147,-29.60552114115849,90.47619521482537,100.0,84.61538452709718
4780,55.06454063141622,5.132347465187024,62.28371066222766,71.83504884878857,55.292205609412406,71.86885247072516,66.52889760851764,71.8199095690558,23.79623168726158,47.88488756432574,20.652876528768516,45.928587810237815,38.397030512233,44.13808076003484,59.65537899531505,-98.6258963571079,-76.03534786348418,-42.994549543511475,49.78608099553061,-20.139049838080737,57.63419632754382,-44.427888000341916,90.47619521482537,100.0,84.61538452709718
4781,55.06454063141622,2.597241207804629,62.405671165028764,71.90060970460317,55.30574930926275,71.85573770722596,66.54244867182518,71.75437447098517,28.975730798601006,44.75546469749514,22.495151923696255,45.500420537932854,39.24938135361816,43.0959617848315,59.79142315310263,-98.6258963571079,-76.03534786348418,-35.16084216631528,49.10154020833271,-26.061542434098406,57.37605345187244,-28.7114736170531,90.47619521482537,100.0,84.61538452709718
4782,55.06454063141622,3.8647943263157885,62.35993598896712,71.79571231811346,55.346380453193746,71.90819671824829,66.58310183954583,71.70194640111845,29.471970234113684,45.30586571199251,20.862960580593295,46.310880032864276,39.86802308425091,42.1189752389088,59.851887217726855,-98.6258963571079,-76.03534786348418,-40.643368623237386,49.4438106136145,-29.03823871331931,57.51271733308171,-31.644576898340958,90.47619521482537,100.0,84.61538452709718
4783,55.06454063141622,5.045358527877056,62.37518103932851,71.79571231811346,55.22448704359073,71.88196721273712,66.61020394395891,71.68883937291452,25.812204390855868,46.97279445826797,20.345830651678114,43.48191757540695,39.16689579704182,43.22622666117829,59.95769934320232,-98.6258963571079,-76.03534786348418,-41.59452818156655,53.37992013416108,-28.693189144588576,57.63419632754382,-32.224923542656356,90.47619521482537,100.0,84.61538452709718
4784,55.06454063141622,1.8391947395605257,62.37518103932851,71.88749754203346,55.25157446548138,71.89508197623633,66.54244867182518,71.72816043605181,26.09133907015581,48.56109451027103,24.919198455557222,44.72054439275115,39.813032713200016,41.608771165079986,59.83677121395387,-98.6258963571079,-76.03534786348418,-39.67083467746519,49.900171138413114,-19.12965110212225,57.573456830312765,-31.644576898340958,90.47619521482537,100.0,84.61538452709718
4785,55.06454063141622,3.6411084962444704,62.35993598896712,71.91372188865589,55.278661887372095,71.86885247072516,66.47469339969146,71.8199095690558,26.61859346721208,44.67683597745764,23.739495806874302,46.09679640923872,39.22188616809272,41.31567520663884,60.12397553330199,-98.6258963571079,-76.03534786348418,-36.57155072198171,58.30005704068573,-16.817303989285328,57.4519778109718,-29.825111764721,90.47619521482537,100.0,84.61538452709718
4786,55.06454063141622,2.5475332523532472,62.32944586326684,71.80882448068317,55.35992415304406,71.89508197623633,66.65085711167958,71.75437447098517,25.579592141167595,49.5518163363663,24.56367163935694,44.567627493679026,40.22546054112988,41.90186712352116,59.57979890215175,-98.6258963571079,-76.03534786348418,-46.53200814390895,54.96292069433379,-13.763357812019919,57.831569353725385,-36.66379107777418,90.47619521482537,100.0,84.61538452709718
4787,55.06454063141622,2.6345221896632296,62.39042611466738,71.87438535798074,55.40055529697506,71.88196721273712,66.488244462999,71.79369553412246,27.192370319287505,46.61110236670757,23.594053016021732,46.52496368154371,40.197965355604424,40.37125488424921,59.80653915687567,-98.6258963571079,-76.03534786348418,-42.96248799736671,59.32686823316543,-15.473155668133202,57.63419632754382,-30.421143438891804,90.47619521482537,100.0,84.61538452709718
4788,55.06454063141622,1.6776438385333705,62.35993598896712,71.79571231811346,55.30574930926275,71.93442622375949,66.58310183954583,71.83301657578522,22.86578273932345,48.3094826216101,21.54169359574628,44.399418919732,39.84052789872547,43.302214504231785,59.7309590884784,-98.6258963571079,-76.03534786348418,-42.88767769384577,55.43354249575482,-26.628041726082166,57.64938121429101,-25.511724571239824,90.47619521482537,100.0,84.61538452709718
4789,55.06454063141622,4.225177089868623,62.35993598896712,71.9268340727086,55.3734678750844,71.9213114817475,66.52889760851764,71.72816043605181,28.417461414593646,45.30586571199251,21.234647718655893,46.249713283256966,40.92658785086303,41.31567520663884,60.09371326160202,-98.6258963571079,-76.03534786348418,-44.69381213705004,56.08956075307354,-11.718810362275256,57.831569353725385,-48.89812564656726,90.47619521482537,100.0,84.61538452709718
4790,55.06454063141622,3.0694668762130988,62.34469091362823,71.9268340727086,55.42764271886571,71.88196721273712,66.50179550410454,71.8985516738559,24.866247974849657,46.12360434369924,22.76987718353908,48.35996637019383,41.40775363134446,43.70386451147402,59.5042188089884,-98.6258963571079,-76.03534786348418,-44.55487870621978,50.61323445549023,-17.75975281158019,57.67975096290654,-35.45604264818042,90.47619521482537,100.0,84.61538452709718
4791,55.06454063141622,3.4049956518601903,62.436161290729046,71.90060970460317,55.26511818752175,71.86885247072516,66.61020394395891,71.80680254085186,23.997828949998762,45.573203329201874,23.0930833824918,43.09962535278049,40.06048940545311,42.705167173576626,59.5042188089884,-98.6258963571079,-76.03534786348418,-39.05097789687442,50.285225326830854,-30.330887096535342,57.43679294910349,-32.77390007586423,90.47619521482537,100.0,84.61538452709718
4792,55.06454063141622,3.9890642454843572,62.35993598896712,71.88749754203346,55.346380453193746,71.81639343821561,66.51534656741211,71.7805885059185,26.106846563631336,48.04214500440071,22.446670984586376,47.48834010060119,39.579323624971664,40.43638731352988,59.897235278578066,-98.6258963571079,-76.03534786348418,-44.05258096901624,52.48146036118631,-28.909488873963618,57.51271733308171,-37.27550780749875,90.47619521482537,100.0,84.61538452709718
4793,55.06454063141622,2.783646076377451,62.37518103932851,71.88749754203346,55.33283673115341,71.86885247072516,66.51534656741211,71.8199095690558,25.967279198573905,45.274414229130485,21.525533300361033,46.02033795970266,40.76161671518628,41.076856263705466,59.79142315310263,-98.6258963571079,-76.03534786348418,-46.606818429920004,49.54363947987453,-19.649800453423005,57.831569353725385,-44.31809268856066,90.47619521482537,100.0,84.61538452709718
4794,55.06454063141622,1.7770597697962103,62.28371066222766,71.84816101135831,55.346380453193746,71.96065575075787,66.47469339969146,71.67573236618512,27.083817941181152,46.265136029460706,21.60633485671849,46.46379693193643,38.21831179505557,41.57620494154692,60.00304740405353,-98.6258963571079,-76.03534786348418,-41.0815432506415,54.520821446157626,-11.9917600226206,57.20901979716875,-23.03348756693238,90.47619521482537,100.0,84.61538452709718
4795,55.06454063141622,2.323847401921853,62.37518103932851,71.86127319541103,55.25157446548138,71.9213114817475,66.62375498506444,71.72816043605181,26.184383954786625,44.126434962960275,19.877181635395758,47.82475724849522,41.25653009969247,41.45679547897298,60.12397553330199,-98.6258963571079,-76.03534786348418,-39.55327563407796,50.58471192561102,-15.761555311800056,57.740490460137565,-43.094659229111514,90.47619521482537,100.0,84.61538452709718
4796,55.06454063141622,5.617000127548351,62.32944586326684,71.84816101135831,55.35992415304406,71.85573770722596,66.54244867182518,71.7674814991891,26.385981242931294,45.06997955188001,22.834518418034207,45.91329613536294,43.07121252456457,42.56404688345698,59.48910280521538,-98.6258963571079,-76.03534786348418,-39.35021911095817,48.4740444808932,-23.51229561721827,57.30012906789419,-25.57446474205814,90.47619521482537,100.0,84.61538452709718
4797,55.06454063141622,2.6842301451146113,62.42091624036766,71.88749754203346,55.38701159712474,71.90819671824829,66.55599973513273,71.75437447098517,25.067845237586866,45.84054097217634,24.01422106671714,43.48191757540695,42.040142966001966,40.01302647874192,59.473986776676284,-98.6258963571079,-76.03534786348418,-41.45559475073631,48.81631488617499,-28.780739034607926,57.315313929762496,-24.821582615143157,90.47619521482537,100.0,84.61538452709718
4798,55.06454063141622,4.424008952394303,62.34469091362823,71.82193666473589,55.26511818752175,71.93442622375949,66.54244867182518,71.84612360398916,24.214933706211497,48.0578707329492,20.78215902423584,44.78171114235846,41.32526807476812,41.760746851186994,59.65537899531505,-98.6258963571079,-76.03534786348418,-37.02041254310734,49.030233871951864,-21.369898295604706,57.619011465675484,-34.10712884709463,90.47619521482537,100.0,84.61538452709718
4799,55.06454063141622,2.9576239509973874,62.28371066222766,71.87438535798074,55.42764271886571,71.90819671824829,66.54244867182518,71.79369553412246,24.46305342396782,45.557477600653414,21.412411126756027,45.07225324057396,41.490239210444884,43.33478070997937,60.06351146867779,-98.6258963571079,-76.03534786348418,-35.5455808601316,52.837992019724865,-13.861207683888818,57.360868565125244,-25.79405536562065,90.47619521482537,100.0,84.61538452709718
4800,55.06454063141622,3.392568657907333,62.314200787927916,71.86127319541103,55.38701159712474,71.9213114817475,66.47469339969146,71.72816043605181,24.742188103267765,45.40022016057844,24.482870082999497,44.32296047019594,38.16332142400468,41.912722537294,60.139091561841084,-98.6258963571079,-76.03534786348418,-37.779202754528356,57.5299201343807,-12.50675937666827,57.64938121429101,-38.31072072879456,90.47619521482537,100.0,84.61538452709718
4801,55.06454063141622,4.349447009037192,62.35993598896712,71.83504884878857,55.35992415304406,71.89508197623633,66.488244462999,71.75437447098517,26.261921371349388,46.72118256960704,22.09114416838608,45.301628564128265,37.75089359607482,40.03473728850213,59.897235278578066,-98.6258963571079,-76.03534786348418,-47.47248050851661,49.61494579288974,-30.50598687826159,57.72530559826926,-34.389459641475455,90.47619521482537,100.0,84.61538452709718
4802,55.06454063141622,1.9758916323218898,62.28371066222766,71.86127319541103,55.346380453193746,71.90819671824829,66.58310183954583,71.8199095690558,24.230441174279562,46.705456841058606,22.09114416838608,45.42396208839679,38.31454495565667,43.421623966805726,60.1693235941532,-98.6258963571079,-76.03534786348418,-45.452602348471046,49.486594396750476,-20.036049968958757,57.46716269771902,-32.303348743330076,90.47619521482537,100.0,84.61538452709718
4803,55.06454063141622,4.312166027178591,62.436161290729046,71.83504884878857,55.21094332155039,71.86885247072516,66.55599973513273,71.8199095690558,25.471039763061228,46.31231326663621,23.367808668811705,43.634834474479106,42.60379432558382,40.79461571903717,60.24490368731655,-98.6258963571079,-76.03534786348418,-31.046275525193316,50.727324575007046,-17.45075319577649,57.05717105409114,-28.49188299349059,90.47619521482537,100.0,84.61538452709718
4804,55.06454063141622,4.026345227342944,62.405671165028764,71.83504884878857,55.30574930926275,71.90819671824829,66.42048919086525,71.92476570878924,26.78917576840567,44.362321123072746,20.16806724357798,45.27104518932464,38.424525697758455,42.64003472651048,59.519334837527495,-98.6258963571079,-76.03534786348418,-50.764133810908255,49.244152881094394,-26.452941945199694,57.90752408996239,-45.51015606260064,90.47619521482537,100.0,84.61538452709718
4805,55.06454063141622,6.002236858646825,62.37518103932851,71.84816101135831,55.292205609412406,71.93442622375949,66.65085711167958,71.79369553412246,27.269907735850268,44.110709234411814,23.594053016021732,48.39054974499746,40.5554027899593,39.75249674383383,59.82165518541477,-98.6258963571079,-76.03534786348418,-47.109116184633436,49.62920706951216,-30.14548732874067,57.193834935300444,-35.01686142675379,90.47619521482537,100.0,84.61538452709718
4806,55.06454063141622,2.4232633331846927,62.34469091362823,71.86127319541103,55.31929303130306,71.90819671824829,66.50179550410454,71.72816043605181,25.067845237586866,45.22723699195501,25.210084037262376,43.89479319789095,40.94033543236371,41.4025184456797,59.851887217726855,-98.6258963571079,-76.03534786348418,-35.19290372996993,50.21391899045001,-16.93575384172882,57.193834935300444,-27.72331581102185,90.47619521482537,100.0,84.61538452709718
4807,55.06454063141622,2.6593761572088823,62.32944586326684,71.83504884878857,55.31929303130306,71.94754098725866,66.56955077623826,71.64951833125176,21.625184150541784,45.463123126302406,19.844861018148194,44.91933634150183,38.108331030429696,43.00911852800513,60.09371326160202,-98.6258963571079,-76.03534786348418,-41.13497916671941,57.70108384312543,-21.807647749920324,57.63419632754382,-40.71053250672992,90.47619521482537,100.0,84.61538452709718
4808,55.06454063141622,4.299739033225734,62.39042611466738,71.86127319541103,55.30574930926275,71.9213114817475,66.59665288065136,71.87233763892255,28.774133510456338,48.089322215811166,22.67291533179639,45.638045737076226,41.36651086431833,43.465045586326156,59.97281537174142,-98.6258963571079,-76.03534786348418,-40.52580956234028,58.399885906945784,-19.62920047284841,57.4519778109718,-37.00886204297331,90.47619521482537,100.0,84.61538452709718
4809,55.06454063141622,1.2178451640777723,62.39042611466738,71.86127319541103,55.33283673115341,71.88196721273712,66.56955077623826,71.74126744278124,24.04435140501792,47.08287466116744,22.802197800786644,49.17042589017916,40.33544128323166,41.42422925543991,59.95769934320232,-98.6258963571079,-76.03534786348418,-42.08613874255847,52.210496292285356,-29.58928802366911,57.64938121429101,-29.43298563286055,90.47619521482537,100.0,84.61538452709718
4810,55.06454063141622,2.4232633331846927,62.32944586326684,71.84816101135831,55.33283673115341,71.88196721273712,66.54244867182518,71.7674814991891,24.587113270142254,43.591759702776415,23.917259214974436,45.500420537932854,41.146549357590686,41.72818062765393,60.21467165500444,-98.6258963571079,-76.03534786348418,-39.147162570328504,48.13177409897709,-26.49929188672647,57.49750206919687,-34.0600737061317,90.47619521482537,100.0,84.61538452709718
4811,55.06454063141622,1.3918230386977228,62.32944586326684,71.79571231811346,55.292205609412406,71.94754098725866,66.62375498506444,71.87233763892255,28.293401568419213,48.969963839006965,23.33548805156414,44.32296047019594,38.98817705734031,41.41337385945255,59.48910280521538,-98.6258963571079,-76.03534786348418,-41.48765631439096,56.61722761425297,-24.217844743063893,57.664535723900585,-40.083130721451575,90.47619521482537,100.0,84.61538452709718
4812,55.06454063141622,5.716416058811177,62.29895571258905,71.82193666473589,55.30574930926275,71.94754098725866,66.62375498506444,71.84612360398916,21.02039233692274,44.472401325972214,22.689075627181637,42.88554170410106,40.70662634413539,43.15023881812478,59.91235128235108,-98.6258963571079,-76.03534786348418,-35.87688363787,56.06103822319433,-12.728209106671496,57.17865004855322,-31.84848246634968,90.47619521482537,100.0,84.61538452709718
4813,55.06454063141622,3.5416925649816307,62.314200787927916,71.83504884878857,55.26511818752175,71.86885247072516,66.52889760851764,71.8199095690558,23.5015895144861,46.186507309423206,23.739495806874302,47.01429772850989,38.946934290314175,42.18410768597495,59.36817465120082,-98.6258963571079,-76.03534786348418,-45.452602348471046,51.61152309472506,-14.793356520115257,57.740490460137565,-40.94580816014781,90.47619521482537,100.0,84.61538452709718
4814,55.06454063141622,1.292407107434883,62.436161290729046,71.79571231811346,55.31929303130306,71.85573770722596,66.46114235858593,71.7674814991891,25.09886019913047,44.99135083184254,23.674854572379175,46.188546533649685,37.87462194220137,43.421623966805726,59.91235128235108,-98.6258963571079,-76.03534786348418,-32.446296904648115,49.13006273821192,-29.378138288172057,57.07235591595945,-26.327346868973123,90.47619521482537,100.0,84.61538452709718
4815,55.06454063141622,2.3114204079689813,62.405671165028764,71.83504884878857,55.3734678750844,71.81639343821561,66.56955077623826,71.80680254085186,25.393502371905953,47.60182419280284,21.380090509508463,48.03884089717465,40.95408303638848,43.07425097507128,59.67049499908806,-98.6258963571079,-76.03534786348418,-43.93502192562902,59.32686823316543,-15.68945540088334,57.60382657892829,-36.522625680583765,90.47619521482537,100.0,84.61538452709718
4816,55.06454063141622,4.70982975222995,62.34469091362823,71.83504884878857,55.278661887372095,71.82950820171479,66.58310183954583,71.64951833125176,25.129875160674075,46.548199400983606,22.349709132843657,45.561587287540135,39.881770688275665,42.412071197349974,59.232130493413266,-98.6258963571079,-76.03534786348418,-43.41134980098246,49.0159726186951,-22.152697321182384,57.664535723900585,-40.72621753658531,90.47619521482537,100.0,84.61538452709718
4817,55.06454063141622,4.4985708957514134,62.34469091362823,71.80882448068317,55.346380453193746,71.96065575075787,66.51534656741211,71.80680254085186,27.93672947255652,47.52319547276534,22.802197800786644,44.445293994464436,39.19439098256727,42.91141987519143,60.320483780479904,-98.6258963571079,-76.03534786348418,-37.469274364232966,51.568710782119595,-29.455388191279205,57.49750206919687,-24.947062982478187,90.47619521482537,100.0,84.61538452709718
4818,55.06454063141622,4.076053182794325,62.28371066222766,71.79571231811346,55.26511818752175,71.89508197623633,66.52889760851764,71.84612360398916,23.45506705946694,44.40949836024825,22.236586959238664,43.83362642322976,40.47291723338297,43.25879286692587,59.79142315310263,-98.6258963571079,-76.03534786348418,-41.91514376558345,58.67084997584671,-15.159006063514163,57.4519778109718,-33.04054584038967,90.47619521482537,100.0,84.61538452709718
4819,55.06454063141622,1.951037664776237,62.42091624036766,71.88749754203346,55.30574930926275,71.89508197623633,66.51534656741211,71.8985516738559,27.037295486161995,46.92561724685754,24.095022623074584,48.22234117105046,42.081385755552176,44.47459833799644,59.91235128235108,-98.6258963571079,-76.03534786348418,-45.9655872793961,53.32287507440266,-13.088708652817314,57.55827194356554,-32.17786840169343,90.47619521482537,100.0,84.61538452709718
4820,55.06454063141622,2.298993414016124,62.35993598896712,71.78260013406074,55.238030743441044,71.9213114817475,66.55599973513273,71.80680254085186,26.184383954786625,46.909891492544006,18.842921777565408,45.622754037147445,38.85070112971307,43.29135909045894,60.139091561841084,-98.6258963571079,-76.03534786348418,-42.32125682933292,55.36223615937398,-11.023561230935805,57.55827194356554,-36.710846193038726,90.47619521482537,100.0,84.61538452709718
4821,55.06454063141622,0.994159313646378,62.37518103932851,71.88749754203346,55.38701159712474,71.89508197623633,66.58310183954583,71.79369553412246,26.354966281387675,46.68973108674507,21.76793794295631,47.060172803242324,41.21528731014226,42.59661310699005,59.82165518541477,-98.6258963571079,-76.03534786348418,-34.62648286545708,58.18596692116891,-19.25325094338108,57.148280299937696,-23.723629523029032,90.47619521482537,100.0,84.61538452709718
4822,55.06454063141622,3.50441158312303,62.34469091362823,71.86127319541103,55.33283673115341,71.89508197623633,66.59665288065136,71.7805885059185,23.346514681360574,43.92200031147485,22.656755009934074,46.34146343272181,39.41435248929493,43.85584019758103,59.77630712456353,-98.6258963571079,-76.03534786348418,-43.154857344274866,48.91614375243505,-22.590446775498002,57.968263612072334,-46.40420358670604,90.47619521482537,100.0,84.61538452709718
4823,55.06454063141622,3.0073319268088454,62.39042611466738,71.88749754203346,55.42764271886571,71.85573770722596,66.51534656741211,71.8199095690558,26.510041089105727,48.3094826216101,24.547511317494624,46.64729720581221,41.32526807476812,41.28310898310575,59.57979890215175,-98.6258963571079,-76.03534786348418,-41.38078444721537,55.39075868925319,-10.446761952039843,57.55827194356554,-35.18939690935337,90.47619521482537,100.0,84.61538452709718
4824,55.06454063141622,5.331179327712704,62.35993598896712,71.87438535798074,55.33283673115341,71.82950820171479,66.56955077623826,71.85923063219312,23.90478406536795,45.88771818358677,22.349709132843657,47.16721462758204,38.507011276858876,42.2492401152556,59.942583314663224,-98.6258963571079,-76.03534786348418,-40.35481458536526,55.276668569736344,-27.709540373801143,57.573456830312765,-34.86001097400962,90.47619521482537,100.0,84.61538452709718
4825,55.06454063141622,5.567292151736893,62.37518103932851,71.84816101135831,55.30574930926275,71.88196721273712,66.50179550410454,71.7805885059185,27.3939675820247,43.52885673705248,20.830639963345718,44.185335271052566,41.51773439597032,40.870603562090665,59.7309590884784,-98.6258963571079,-76.03534786348418,-36.261622331686326,58.228750704304886,-14.443156960037864,57.239389570663164,-38.31072072879456,90.47619521482537,100.0,84.61538452709718
4826,55.06454063141622,2.8830620076402766,62.29895571258905,71.79571231811346,55.35992415304406,71.9213114817475,66.488244462999,71.74126744278124,28.960223305125467,45.24296272050347,21.654815769351288,46.876672529366516,41.146549357590686,43.53017801560681,59.942583314663224,-98.6258963571079,-76.03534786348418,-40.8143636002124,57.70108384312543,-14.319557110341282,57.37605345187244,-39.3145635646812,90.47619521482537,100.0,84.61538452709718
4827,55.06454063141622,6.63601342808245,62.39042611466738,71.87438535798074,55.31929303130306,71.84262294372678,66.54244867182518,71.84612360398916,23.486082021010546,48.372385587334065,20.620555911520952,50.13380228418271,40.294198516205526,42.618323916750256,59.53445084130051,-98.6258963571079,-76.03534786348418,-36.42193011493983,49.57216200975374,-28.47688941436976,57.54308708169724,-29.464355743968085,90.47619521482537,100.0,84.61538452709718
4828,55.06454063141622,1.9883186262747472,62.37518103932851,71.84816101135831,55.30574930926275,71.88196721273712,66.51534656741211,71.83301657578522,28.60355120926276,46.642553849569566,20.184227538963228,47.564798550137255,39.89551826977636,42.65089014028332,59.987931375514435,-98.6258963571079,-76.03534786348418,-42.0433899851823,58.35710210044415,-20.22659973231896,57.619011465675484,-31.707317069159274,90.47619521482537,100.0,84.61538452709718
4829,55.06454063141622,5.467876220474054,62.314200787927916,71.83504884878857,55.3734678750844,71.85573770722596,66.54244867182518,71.71505340784788,21.888811361773634,45.30586571199251,21.54169359574628,44.65937764314387,38.864448711213754,40.72948327197102,59.65537899531505,-98.6258963571079,-76.03534786348418,-38.65555200933659,55.262407293113924,-26.47354191902409,57.33046843937207,-27.01748882506979,90.47619521482537,100.0,84.61538452709718
4830,55.06454063141622,3.8026593769115493,62.39042611466738,71.9268340727086,55.278661887372095,71.89508197623633,66.50179550410454,71.72816043605181,27.037295486161995,44.189337954449314,22.97996120888679,45.39337871359314,40.15672256605421,42.64003472651048,59.519334837527495,-98.6258963571079,-76.03534786348418,-37.44789997678994,51.04107245040963,-17.074803666309162,57.48234758446621,-36.789271419410824,90.47619521482537,100.0,84.61538452709718
4831,55.06454063141622,2.174723494847555,62.39042611466738,71.87438535798074,55.19739962170007,71.85573770722596,66.50179550410454,71.8985516738559,23.2689772902053,47.0199716954435,22.689075627181637,45.39337871359314,40.80285950473649,41.141988710771614,60.04839544013869,-98.6258963571079,-76.03534786348418,-42.55637491610736,58.52823730308502,-18.315952118339304,57.619011465675484,-31.252450792178877,90.47619521482537,100.0,84.61538452709718
4832,55.06454063141622,3.0694668762130988,62.29895571258905,71.93994623527834,55.346380453193746,71.84262294372678,66.51534656741211,71.66262533798115,24.757695596743318,47.20868061838044,22.026502907413885,45.51571221280773,39.09815782196617,42.58575769321719,59.86700324626595,-98.6258963571079,-76.03534786348418,-41.338035707349086,49.286936687596054,-28.342989581979857,57.22420468391597,-30.98580502765344,90.47619521482537,100.0,84.61538452709718
4833,55.06454063141622,2.1250155393961734,62.29895571258905,71.9268340727086,55.3734678750844,71.85573770722596,66.56955077623826,71.68883937291452,21.097929753485502,45.903443937900306,22.52747254094382,46.494380306740055,39.78553752767456,40.84889273454496,60.078627497216885,-98.6258963571079,-76.03534786348418,-47.87859357226608,48.31717055487475,-23.692545394510056,57.84678459273134,-36.75790133400165,90.47619521482537,100.0,84.61538452709718
4834,55.06454063141622,4.834099671398505,62.34469091362823,71.87438535798074,55.31929303130306,71.96065575075787,66.58310183954583,71.87233763892255,25.393502371905953,46.12360434369924,24.919198455557222,44.50646074407172,39.97800384887677,41.739036041426786,59.473986776676284,-98.6258963571079,-76.03534786348418,-52.60232981776717,50.02852253455235,-19.242950957312654,57.37605345187244,-30.515253695119284,90.47619521482537,100.0,84.61538452709718
4835,55.06454063141622,5.567292151736893,62.39042611466738,71.88749754203346,55.44118644090605,71.98688525626903,66.61020394395891,71.75437447098517,25.052337744111313,45.63610629492584,23.012281852611423,46.83079747968799,38.85070112971307,39.95874944544862,59.83677121395387,-98.6258963571079,-76.03534786348418,-42.19301059222418,56.745550480922745,-12.424359479683133,57.43679294910349,-38.749901975919556,90.47619521482537,100.0,84.61538452709718
4836,55.06454063141622,6.114079783862536,62.405671165028764,71.9268340727086,55.35992415304406,71.96065575075787,66.46114235858593,71.87233763892255,25.88974180741863,45.62038056637738,23.012281852611423,43.52779265013939,40.115479776504,42.03213199986794,60.06351146867779,-98.6258963571079,-76.03534786348418,-35.2784012097025,51.754135767486744,-14.80880650343677,57.25457443253147,-30.499568665263894,90.47619521482537,100.0,84.61538452709718
4837,55.06454063141622,5.467876220474054,62.34469091362823,71.84816101135831,55.25157446548138,71.9213114817475,66.46114235858593,71.74126744278124,23.284484758273365,48.969963839006965,22.05882352466145,46.41792185720399,38.85070112971307,42.43378202489568,59.851887217726855,-98.6258963571079,-76.03534786348418,-47.28011116160845,51.44038789208416,-14.041457461180602,57.694935824774845,-48.255038805735154,90.47619521482537,100.0,84.61538452709718
4838,55.06454063141622,4.187896108010037,62.39042611466738,71.88749754203346,55.40055529697506,71.86885247072516,66.56955077623826,71.70194640111845,28.30890903648728,48.1836766901622,22.22042663737635,48.329382995390176,40.58289799800883,41.4025184456797,59.80653915687567,-98.6258963571079,-76.03534786348418,-41.444907574524684,54.7775242384361,-26.91129137165216,57.315313929762496,-30.656419092309704,90.47619521482537,100.0,84.61538452709718
