Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
4321,57.79802581894539,0.1615508816850877,62.34469091362823,71.83504884878857,55.31929303130306,82.6622950951639,66.61020394395891,82.6200930567993,22.4625881884416,43.35587356842902,17.937944415202395,60.8074011930276,41.31152047074336,55.34085973457796,63.29833924803334,-98.73159663714007,-73.96839661486919,-35.63107835737405,57.786651456128695,-30.341187084291317,61.779667448942874,-47.125715628211864,99.99999999999997,100.0,93.84614893097987
4322,57.79802581894539,0.062134950422247925,62.42091624036766,71.83504884878857,55.292205609412406,82.59672132064233,66.488244462999,82.47591585392857,25.238427538780442,43.749017142851415,20.05494506997296,62.10719473492517,39.826780317224774,57.17542334606394,63.73670377847425,-98.73159663714007,-73.96839661486919,-38.96548039963197,57.586993723608614,-30.341187084291317,61.400045553930525,-38.57736646762161,99.99999999999997,100.0,93.84614893097987
4323,57.79802581894539,-0.3106747867233679,62.28371066222766,71.80882448068317,55.40055529697506,82.68852460067507,66.58310183954583,82.48902288213253,21.47010931741626,44.440949843110246,17.08144796547218,61.067359891385536,42.425075608406374,56.17672600816651,63.88786394003485,-98.73159663714007,-73.96839661486919,-38.292187685453406,57.70108384312543,-31.819235236145794,61.58226404562366,-35.6128931009246,99.99999999999997,100.0,93.84614893097987
4324,57.79802581894539,-1.6900708304502388,62.32944586326684,71.97928276595346,55.33283673115341,82.57049181513116,66.488244462999,82.52834392379529,22.896797700867054,43.70183990567591,19.667097610048046,59.996941673042244,39.400604885270155,56.03560571804685,63.812283846871495,-98.73159663714007,-73.96839661486919,-40.301378669287345,57.71534511974788,-30.05793743787755,61.44560016441436,-39.94196532426117,99.99999999999997,100.0,93.84614893097987
4325,57.79802581894539,2.1001615514904444,62.37518103932851,71.9268340727086,55.31929303130306,82.6229508261535,66.43404025417283,82.46280884719917,23.95130649497962,45.22723699195501,18.794440864932596,60.761526118295166,40.019246638426964,57.218844983369834,64.64366482213602,-98.73159663714007,-73.96839661486919,-35.47077055661066,57.94352538214717,-29.996137515560584,61.41523041579883,-39.706689670843275,99.99999999999997,100.0,93.84614893097987
4326,57.79802581894539,-0.9693053237046456,62.37518103932851,71.88749754203346,55.40055529697506,82.68852460067507,66.50179550410454,82.54145095199922,22.431573226897996,44.37804685162121,20.475113120668368,61.4037770643335,42.26010447272962,57.110290916783285,63.29833924803334,-98.73159663714007,-73.96839661486919,-46.58544405998687,57.387335991088506,-31.520535609785618,61.172242024858136,-33.448356976407126,99.99999999999997,100.0,93.84614893097987
4327,57.79802581894539,0.9444513581949963,62.37518103932851,71.91372188865589,55.40055529697506,82.6622950951639,66.59665288065136,82.41038075585794,23.19143987364255,42.00345967653843,19.893341957258073,59.93577492343496,38.91943910478871,55.62310029703177,63.84251590394969,-98.73159663714007,-73.96839661486919,-43.01592391344462,57.67256131324625,-30.74288658146103,61.308936283205085,-35.36193239195294,99.99999999999997,100.0,93.84614893097987
4328,57.79802581894539,1.342115083246341,62.42091624036766,71.95305841933103,55.3734678750844,82.59672132064233,66.59665288065136,82.51523691706586,25.874234313943077,45.541751846339906,19.440853262838033,62.764737380892285,41.490239210444884,52.6161528339957,63.35880333742365,-98.73159663714007,-73.96839661486919,-40.08763493493616,57.401597267710954,-31.103386130981946,61.14190265338026,-43.87891146713403,99.99999999999997,100.0,93.84614893097987
4329,57.79802581894539,0.01242699497086619,62.37518103932851,71.91372188865589,55.346380453193746,82.6229508261535,66.50179550410454,82.35795268599122,26.75816080686205,45.91916969221384,22.07498384652378,61.17440171572525,39.95050866335133,55.091185395657234,64.56808475373875,-98.73159663714007,-73.96839661486919,-36.44330450238286,57.44438105084693,-29.233938468026178,61.58226404562366,-37.07160221379164,99.99999999999997,100.0,93.84614893097987
4330,57.79802581894539,3.019758920761717,62.405671165028764,71.88749754203346,55.346380453193746,82.70163934268703,66.44759129527836,82.42348778406188,24.94378536600496,45.007076586156046,21.04072398869343,59.47702425127244,42.24635689122894,52.34476768531475,64.0390241263615,-98.73159663714007,-73.96839661486919,-39.147162570328504,57.85795779250954,-30.94373633088966,61.53670943513983,-36.883381701336674,99.99999999999997,100.0,93.84614893097987
4331,57.79802581894539,-0.5467876311076338,62.34469091362823,71.82193666473589,55.31929303130306,82.59672132064233,66.59665288065136,82.52834392379529,26.33945878791215,44.62965874028214,19.877181635395758,59.52289930095094,39.29062414316837,56.28528005696761,64.0239080978224,-98.73159663714007,-73.96839661486919,-38.03569521123594,57.94352538214717,-29.69228789532242,61.384860667183304,-36.66379107777418,99.99999999999997,100.0,93.84614893097987
4332,57.79802581894539,-1.4539579860659586,62.314200787927916,71.88749754203346,55.33283673115341,82.59672132064233,66.59665288065136,82.59387902186594,23.45506705946694,45.02280234046958,19.731738844543173,60.47098402007964,38.47951609133341,57.09943552079592,63.389035369735794,-98.73159663714007,-73.96839661486919,-35.759324594482784,58.043354248407226,-29.645937952951865,61.020423658918205,-34.78158574763753,99.99999999999997,100.0,93.84614893097987
4333,57.79802581894539,-1.3172610933046087,62.314200787927916,71.80882448068317,55.31929303130306,82.58360655714316,66.52889760851764,82.48902288213253,25.052337744111313,46.658279603883074,19.796380105515382,61.11323496611797,40.88534506131282,55.88363004972537,64.22041634500026,-98.73159663714007,-73.96839661486919,-41.893769378140426,57.92926410552475,-29.615037992215267,61.53670943513983,-36.83632656037375,99.99999999999997,100.0,93.84614893097987
4334,57.79802581894539,0.29824779480651387,62.28371066222766,71.88749754203346,55.38701159712474,82.67540983717586,66.59665288065136,82.50212988886193,22.121423586054448,43.52885673705248,19.473173880085596,60.195733621792925,42.356337633330725,55.36257056212368,64.0390241263615,-98.73159663714007,-73.96839661486919,-38.805172616378464,57.786651456128695,-30.377237038905896,61.567079183755354,-35.299192221134625,99.99999999999997,100.0,93.84614893097987
4335,57.79802581894539,2.7712190824245795,62.35993598896712,71.88749754203346,55.31929303130306,82.6622950951639,66.488244462999,82.47591585392857,23.25346979672976,41.28007549341764,18.584356813107817,57.30560441472829,39.53808083542147,56.621797652714676,64.38669253509998,-98.73159663714007,-73.96839661486919,-38.025008035024314,57.358813461209294,-30.377237038905896,61.43041530254605,-32.8052701612734,99.99999999999997,100.0,93.84614893097987
4336,57.79802581894539,-0.19883186150767074,62.39042611466738,71.87438535798074,55.40055529697506,82.64918033166467,66.50179550410454,82.54145095199922,23.175932380166998,45.99779838648624,16.127989663999287,57.41264623906804,40.14297498455353,57.457663908517716,63.54019553129636,-98.73159663714007,-73.96839661486919,-31.837127300268982,57.44438105084693,-29.558388062932515,61.84037656903628,-48.490314484851424,99.99999999999997,100.0,93.84614893097987
4337,57.79802581894539,-0.012426992934862824,62.37518103932851,71.79571231811346,55.33283673115341,82.57049181513116,66.52889760851764,82.44970181899524,25.16089012221768,42.00345967653843,21.83257920392849,62.06131968524667,40.14297498455353,54.87407728026959,63.84251590394969,-98.73159663714007,-73.96839661486919,-42.47087743637479,57.772390179506274,-29.57898803675691,61.46078505116158,-42.231981790415276,99.99999999999997,100.0,93.84614893097987
4338,57.79802581894539,3.1191748520245426,62.29895571258905,71.87438535798074,55.42764271886571,82.58360655714316,66.54244867182518,82.63320008500324,23.935799026911553,44.22078943731128,19.020685212142624,60.25690037140021,41.64146274209688,56.22014762768693,63.84251590394969,-98.73159663714007,-73.96839661486919,-35.52420649019845,57.43011979759014,-29.66138793374205,61.55189429700813,-38.07544504967829,99.99999999999997,100.0,93.84614893097987
4339,57.79802581894539,1.292407107434883,62.35993598896712,71.90060970460317,55.33283673115341,82.67540983717586,66.50179550410454,82.42348778406188,24.9592928594805,44.42522408879671,19.020685212142624,60.30277544613264,43.19494087069111,54.99348674284353,64.67389687921421,-98.73159663714007,-73.96839661486919,-34.530298192003,57.85795779250954,-29.640787959917652,61.41523041579883,-31.83279743649429,99.99999999999997,100.0,93.84614893097987
4340,57.79802581894539,1.0562942630506171,62.405671165028764,71.86127319541103,55.346380453193746,82.59672132064233,66.47469339969146,82.52834392379529,25.688144519273962,42.09781412512439,18.535875900475006,63.91161404877164,40.252955726655316,57.197134173609626,63.93321200088606,-98.73159663714007,-73.96839661486919,-35.23565246983621,57.92926410552475,-29.542938082142328,61.26338167272125,-31.613206812931793,99.99999999999997,100.0,93.84614893097987
4341,57.79802581894539,-0.6834845238689979,62.34469091362823,71.87438535798074,55.35992415304406,82.64918033166467,66.52889760851764,82.52834392379529,23.5015895144861,43.98490327719881,17.630898511634925,60.53215079474083,40.252955726655316,55.37342595811104,63.93321200088606,-98.73159663714007,-73.96839661486919,-43.422036994703966,57.87221904576633,-30.032187470175167,61.369675805315026,-30.138812644510992,99.99999999999997,100.0,93.84614893097987
4342,57.79802581894539,2.7463651148789268,62.37518103932851,71.84816101135831,55.35992415304406,82.57049181513116,66.55599973513273,82.51523691706586,21.066914791941898,45.71473501496334,18.293471231402663,61.67902746262021,40.252955726655316,53.92965695787997,63.44949943436002,-98.73159663714007,-73.96839661486919,-37.28759219353644,57.70108384312543,-30.032187470175167,61.70374306496463,-40.647792335911596,99.99999999999997,100.0,93.84614893097987
4343,57.79802581894539,1.9137566829176365,62.39042611466738,71.87438535798074,55.38701159712474,82.6229508261535,66.52889760851764,82.51523691706586,25.284949993799586,44.89699638325658,19.327731089233012,61.312026914868625,39.90926587380112,54.211897520333764,64.11460421952485,-98.73159663714007,-73.96839661486919,-35.406647446811235,57.60125497686538,-30.032187470175167,61.49115479977708,-37.21276761098205,99.99999999999997,100.0,93.84614893097987
4344,57.79802581894539,1.2178451640777723,62.35993598896712,71.79571231811346,55.26511818752175,82.68852460067507,66.44759129527836,82.56766498693261,25.052337744111313,42.74256958820769,19.877181635395758,59.507607626076094,41.778938692248175,55.10204080943011,64.25061813792455,-98.73159663714007,-73.96839661486919,-38.9334188534872,57.60125497686538,-32.02523497860864,61.76448256219565,-45.149400041847734,99.99999999999997,100.0,93.84614893097987
4345,57.79802581894539,1.8143407516547967,62.314200787927916,71.82193666473589,55.35992415304406,82.6229508261535,66.51534656741211,82.6200930567993,23.84275411687325,41.65749331352649,20.475113120668368,62.22952825919367,41.76519108822343,56.7737733388217,64.29599641339753,-98.73159663714007,-73.96839661486919,-37.82195149439463,57.68679406039918,-29.51203812056196,61.41523041579883,-38.56168143776622,99.99999999999997,100.0,93.84614893097987
4346,57.79802581894539,2.622095195710358,62.37518103932851,71.82193666473589,55.31929303130306,82.57049181513116,66.50179550410454,82.58077201513655,21.764751490191756,45.180059754779506,20.1195863044681,61.938986160978175,42.906241411411884,57.92444636282609,63.41923716266008,-98.73159663714007,-73.96839661486919,-35.011221559273395,57.544209917106954,-28.976438790158568,61.567079183755354,-33.66794759996964,99.99999999999997,100.0,93.84614893097987
4347,57.79802581894539,-0.2982477927705105,62.42091624036766,71.86127319541103,55.292205609412406,82.51803278262162,66.54244867182518,82.47591585392857,24.974800327548564,42.77402107106968,18.11570782330253,62.01544461051424,38.960681871814856,54.66782457865479,63.857631907722734,-98.73159663714007,-73.96839661486919,-37.74714119087369,57.51568738722774,-29.707737876112603,61.475969913029886,-37.322562922763304,99.99999999999997,100.0,93.84614893097987
4348,57.79802581894539,1.0065863075992354,62.34469091362823,71.84816101135831,55.26511818752175,82.58360655714316,66.46114235858593,82.55455798020319,26.33945878791215,45.99779838648624,16.386554628456878,61.54140226347684,39.20813856406795,56.49153277636789,64.00879209404938,-98.73159663714007,-73.96839661486919,-33.24783585593541,57.60125497686538,-29.414188242786636,61.58226404562366,-34.373774611620064,99.99999999999997,100.0,93.84614893097987
4349,57.79802581894539,-0.8077544430375667,62.34469091362823,71.82193666473589,55.278661887372095,82.60983606265432,66.56955077623826,82.51523691706586,23.79623168726158,43.08853592545458,19.473173880085596,58.86535668003776,41.503986791945565,55.87277463595247,64.50762066434844,-98.73159663714007,-73.96839661486919,-34.40205195489426,57.64403878336704,-29.414188242786636,61.46078505116158,-32.00533291909386,99.99999999999997,100.0,93.84614893097987
4350,57.79802581894539,0.4970796573321934,62.32944586326684,71.93994623527834,55.38701159712474,82.64918033166467,66.56955077623826,82.55455798020319,24.742188103267765,44.283692403035246,19.004524890280294,62.48948698260554,41.60021995254667,57.06686929726284,63.918065757725216,-98.73159663714007,-73.96839661486919,-35.331837143290294,57.45864232746935,-29.82103773467811,61.26338167272125,-32.130813260730505,99.99999999999997,100.0,93.84614893097987
4351,57.79802581894539,-0.1366969121034316,62.405671165028764,71.88749754203346,55.346380453193746,82.6229508261535,66.61020394395891,82.51523691706586,27.890207017537364,43.96917754865035,18.164188762412408,60.24160869652533,40.83035469026193,55.11289622320295,63.82739987541059,-98.73159663714007,-73.96839661486919,-32.841722792185955,57.544209917106954,-29.82103773467811,61.779667448942874,-41.730060372471954,99.99999999999997,100.0,93.84614893097987
4352,57.79802581894539,3.964210257578628,62.37518103932851,71.9268340727086,55.3734678750844,82.70163934268703,66.52889760851764,82.55455798020319,23.393037136379732,42.89982702828269,19.974143513615516,58.14664730951728,40.83035469026193,54.84151107452202,63.343687308884554,-98.73159663714007,-73.96839661486919,-39.27540880743724,57.629777530110246,-29.82103773467811,61.324121169952306,-32.27197865792091,99.99999999999997,100.0,93.84614893097987
4353,57.79802581894539,2.646949183616087,62.314200787927916,71.83504884878857,55.3734678750844,82.6229508261535,66.61020394395891,82.48902288213253,23.935799026911553,44.25224092017328,18.341952170512556,63.25407142785846,41.66895792762233,56.31784628050066,64.15995225560998,-98.73159663714007,-73.96839661486919,-35.011221559273395,57.586993723608614,-29.702587882234617,61.49115479977708,-29.32319034677768,99.99999999999997,100.0,93.84614893097987
4354,57.79802581894539,0.13669691413943497,62.34469091362823,71.9268340727086,55.33283673115341,82.67540983717586,66.44759129527836,82.38416672092458,26.46351863408657,42.89982702828269,20.911441493226093,64.38565639580904,40.651635950560404,56.708640891755536,63.84251590394969,-98.73159663714007,-73.96839661486919,-35.513519313986826,57.544209917106954,-29.810737746922136,61.46078505116158,-31.864167521903454,99.99999999999997,100.0,93.84614893097987
4355,57.79802581894539,-0.7704734611789661,62.37518103932851,71.88749754203346,55.30574930926275,82.64918033166467,66.52889760851764,82.54145095199922,23.020857572448975,46.5010221638081,21.670976091213618,60.24160869652533,40.84410227176261,54.374728602428135,64.15995225560998,-98.73159663714007,-73.96839661486919,-31.06764991263634,57.344552184586874,-31.453585693590664,61.43041530254605,-32.67978981963675,99.99999999999997,100.0,93.84614893097987
4356,57.79802581894539,0.062134950422247925,62.268465586888766,71.84816101135831,55.278661887372095,82.6229508261535,66.61020394395891,82.46280884719917,24.742188103267765,43.70183990567591,19.182288298380442,61.312026914868625,41.03656859296481,54.36387320644077,63.07159899330942,-98.73159663714007,-73.96839661486919,-46.95949557759156,57.187678258568425,-29.86223768317068,61.384860667183304,-30.62504900690054,99.99999999999997,100.0,93.84614893097987
4357,57.79802581894539,2.7960730703303085,62.37518103932851,71.88749754203346,55.346380453193746,82.64918033166467,66.50179550410454,82.58077201513655,23.299992251748904,42.42805473382282,19.618616670938167,60.883859617509756,41.380258445819024,54.67867997464215,63.63089165299881,-98.73159663714007,-73.96839661486919,-42.02201561524916,57.60125497686538,-29.89828763778526,61.354490918567805,-26.76652811609813,99.99999999999997,100.0,93.84614893097987
4358,57.79802581894539,0.9195973702892672,62.405671165028764,71.87438535798074,55.30574930926275,82.63606556816549,66.488244462999,82.51523691706586,26.184383954786625,44.22078943731128,16.499676802061884,60.39452557054358,41.380258445819024,56.07902735535281,63.58551335275975,-98.73159663714007,-73.96839661486919,-42.33194400554454,57.572732446986166,-30.933436343977462,61.354490918567805,-29.621206171013895,99.99999999999997,100.0,93.84614893097987
4359,57.79802581894539,1.9386106708233655,62.28371066222766,71.87438535798074,55.414099019015396,82.58360655714316,66.51534656741211,82.52834392379529,25.719159480817567,44.73973894318161,17.469295425397107,60.700359368687884,40.22546054112988,55.28658271907018,64.56808475373875,-98.73159663714007,-73.96839661486919,-41.77621033475321,57.7296063963703,-29.470838172069392,61.43041530254605,-35.31487725099001,99.99999999999997,100.0,93.84614893097987
4360,57.79802581894539,-1.2675531174931507,62.29895571258905,71.88749754203346,55.38701159712474,82.55737705163199,66.50179550410454,82.54145095199922,26.044816615136654,41.846202236463455,18.2611506141551,61.34261028967228,40.78911190071172,52.86582717291641,63.50996349898425,-98.73159663714007,-73.96839661486919,-46.31826440955777,57.65830005998946,-29.68198790841022,61.308936283205085,-33.416986890997975,99.99999999999997,100.0,93.84614893097987
4361,57.79802581894539,2.1871504888004267,62.37518103932851,71.79571231811346,55.292205609412406,82.57049181513116,66.54244867182518,82.38416672092458,22.478095681917154,46.375216232360174,18.487394961365126,62.07661136012155,40.63788836905972,55.004342156616374,63.615775624459715,-98.73159663714007,-73.96839661486919,-37.09522284662828,57.358813461209294,-29.635637966039667,61.03560852078651,-25.072543324114818,99.99999999999997,100.0,93.84614893097987
4362,57.79802581894539,1.6403628770348604,62.314200787927916,71.88749754203346,55.30574930926275,82.58360655714316,66.55599973513273,82.43659479079128,28.71210358736913,45.98207265793778,20.73367808512596,64.92086551750765,39.826780317224774,54.320451586920356,63.17741111878489,-98.73159663714007,-73.96839661486919,-42.55637491610736,57.5299201343807,-29.100038635636274,61.49115479977708,-41.024233386519896,99.99999999999997,100.0,93.84614893097987
4363,57.79802581894539,1.0180087883782107E-9,62.314200787927916,71.88749754203346,55.238030743441044,82.60983606265432,66.51534656741211,82.42348778406188,23.90478406536795,44.59820725742014,21.202327101408315,61.03677651658191,40.14297498455353,54.55927051206821,64.401808538873,-98.73159663714007,-73.96839661486919,-40.98535857718742,57.47290358072614,-30.032187470175167,60.929314388192736,-28.52325307889977,99.99999999999997,100.0,93.84614893097987
4364,57.79802581894539,1.8267677456076683,62.32944586326684,71.88749754203346,55.33283673115341,82.59672132064233,66.51534656741211,82.56766498693261,22.819260284304306,45.746186497825306,17.259211373572327,56.20460279652744,40.59664557950951,55.55796786775112,63.857631907722734,-98.73159663714007,-73.96839661486919,-46.125895062649604,57.48716485734856,-30.032187470175167,61.27856653458956,-31.079915309579306,99.99999999999997,100.0,93.84614893097987
4365,57.79802581894539,2.6096682017575006,62.42091624036766,71.79571231811346,55.278661887372095,82.53114754612082,66.55599973513273,82.48902288213253,25.052337744111313,45.274414229130485,20.555914677025825,63.055279454053874,40.59664557950951,56.40468953732703,64.09948819098575,-98.73159663714007,-73.96839661486919,-41.28459977376129,57.387335991088506,-30.032187470175167,61.11153290476476,-32.130813260730505,99.99999999999997,100.0,93.84614893097987
4366,57.79802581894539,1.0687212570034887,62.37518103932851,71.88749754203346,55.292205609412406,82.63606556816549,66.54244867182518,82.46280884719917,25.005815314499642,45.51030036347791,20.50743373791593,61.816652661763584,40.59664557950951,57.17542334606394,63.28322324426033,-98.73159663714007,-73.96839661486919,-35.887570814081634,57.572732446986166,-30.032187470175167,61.58226404562366,-37.52646851647041,99.99999999999997,100.0,93.84614893097987
4367,57.79802581894539,2.0007456202276046,62.405671165028764,71.84816101135831,55.31929303130306,82.67540983717586,66.55599973513273,82.47591585392857,25.688144519273962,42.99418147686862,17.695539772607106,63.376404927073054,39.813032713200016,54.146765091053126,63.948328029425156,-98.73159663714007,-73.96839661486919,-45.05717646093321,57.70108384312543,-30.032187470175167,61.11153290476476,-33.652262570114246,99.99999999999997,100.0,93.84614893097987
4368,57.79802581894539,1.4166770266034518,62.268465586888766,71.80882448068317,55.31929303130306,82.71475410618623,66.55599973513273,82.6200930567993,22.05939366296724,41.59459034780252,17.420814486287213,58.681856406161955,40.41792686233208,57.045158487502604,63.63089165299881,-98.73159663714007,-73.96839661486919,-44.87549429023668,57.51568738722774,-30.032187470175167,61.26338167272125,-27.393929875678097,99.99999999999997,100.0,93.84614893097987
4369,57.79802581894539,2.8457810461417665,62.405671165028764,71.88749754203346,55.31929303130306,82.51803278262162,66.52889760851764,82.6069860500699,23.79623168726158,45.22723699195501,19.81254040090063,61.05206821651069,39.90926587380112,57.5879287848645,64.28088040962452,-98.73159663714007,-73.96839661486919,-43.01592391344462,57.70108384312543,-30.032187470175167,61.475969913029886,-33.66794759996964,99.99999999999997,100.0,93.84614893097987
4370,57.79802581894539,3.044612908667446,62.34469091362823,71.86127319541103,55.25157446548138,82.60983606265432,66.47469339969146,82.50212988886193,25.781189429312263,45.809089489314346,17.90562379795483,61.938986160978175,39.70305197109823,56.38297870978131,63.525079527523346,-98.73159663714007,-73.96839661486919,-42.599123673483525,57.800912709385486,-30.032187470175167,61.50630930938665,-34.26397929983881,99.99999999999997,100.0,93.84614893097987
4371,57.79802581894539,-1.6527898485916381,62.35993598896712,71.82193666473589,55.346380453193746,82.63606556816549,66.47469339969146,82.41038075585794,24.183918744667892,42.08208837081085,21.315449275013307,60.08869179745321,41.73769590269798,54.97177593308329,63.67623968908394,-98.73159663714007,-73.96839661486919,-45.42054078481639,57.800912709385486,-30.032187470175167,61.217827037358504,-30.53093875067306,99.99999999999997,100.0,93.84614893097987
4372,57.79802581894539,-0.18640486755481334,62.39042611466738,71.91372188865589,55.31929303130306,82.53114754612082,66.43404025417283,82.47591585392857,22.772737854692636,44.81836766321908,19.13380738574763,61.05206821651069,38.91943910478871,56.35041250403371,63.343687308884554,-98.73159663714007,-73.96839661486919,-45.38847922116174,57.5299201343807,-30.032187470175167,61.14190265338026,-36.522625680583765,99.99999999999997,100.0,93.84614893097987
4373,57.79802581894539,-0.18640486755481334,62.37518103932851,71.82193666473589,55.38701159712474,82.70163934268703,66.61020394395891,82.48902288213253,23.935799026911553,43.96917754865035,19.101486742023,61.77077758703115,42.040142966001966,55.36257056212368,64.11460421952485,-98.73159663714007,-73.96839661486919,-44.50144279014187,57.7296063963703,-30.032187470175167,61.43041530254605,-34.389459641475455,99.99999999999997,100.0,93.84614893097987
4374,57.79802581894539,-0.6337765684176162,62.34469091362823,71.93994623527834,55.33283673115341,82.57049181513116,66.46114235858593,82.46280884719917,25.517562218080386,42.207894328023855,19.586296053690603,61.312026914868625,40.14297498455353,58.33695180162668,63.84251590394969,-98.73159663714007,-73.96839661486919,-45.77321793248794,57.629777530110246,-30.032187470175167,61.49115479977708,-32.31903379888385,99.99999999999997,100.0,93.84614893097987
4375,57.79802581894539,2.2120044767061557,62.28371066222766,71.76948797149103,55.292205609412406,82.60983606265432,66.50179550410454,82.48902288213253,23.222454835186156,46.72118256960704,17.986425354312274,58.69714810609074,40.33544128323166,54.70039078440239,63.525079527523346,-98.73159663714007,-73.96839661486919,-50.39008231081344,57.586993723608614,-30.032187470175167,61.24819678597403,-32.74252999045507,99.99999999999997,100.0,93.84614893097987
4376,57.79802581894539,-1.4663849800188302,62.37518103932851,71.80882448068317,55.26511818752175,82.64918033166467,66.54244867182518,82.59387902186594,23.64115685413607,45.95062117507581,20.1195863044681,63.17761297832237,41.009073407439374,55.091185395657234,63.389035369735794,-98.73159663714007,-73.96839661486919,-46.43582345294499,57.629777530110246,-30.248487199550205,61.324121169952306,-32.75821504600884,99.99999999999997,100.0,93.84614893097987
4377,57.79802581894539,-0.6337765684176162,62.35993598896712,71.88749754203346,55.278661887372095,82.67540983717586,66.488244462999,82.6594141199366,25.284949993799586,45.651832049239374,20.05494506997296,62.764737380892285,40.67913115860992,54.66782457865479,63.661123685310926,-98.73159663714007,-73.96839661486919,-45.42054078481639,58.12892183804483,-30.248487199550205,61.15708754012748,-36.05207434804961,99.99999999999997,100.0,93.84614893097987
4378,57.79802581894539,0.3728097381636246,62.39042611466738,71.82193666473589,55.38701159712474,82.59672132064233,66.52889760851764,82.59387902186594,26.61859346721208,47.77480736142627,18.51971557861269,63.682238700163424,40.80285950473649,56.5132435861281,64.09948819098575,-98.73159663714007,-73.96839661486919,-45.03580209100007,57.92926410552475,-30.248487199550205,61.187457288743005,-29.91922202094848,99.99999999999997,100.0,93.84614893097987
4379,57.79802581894539,3.131601845977414,62.268465586888766,71.87438535798074,55.30574930926275,82.6622950951639,66.47469339969146,82.41038075585794,26.85120571690034,45.14860827191751,20.50743373791593,61.08265159131432,40.07423700947787,54.73295700793544,63.72158774993515,-98.73159663714007,-73.96839661486919,-48.24195791365914,57.629777530110246,-30.248487199550205,61.15708754012748,-31.001490083207216,99.99999999999997,100.0,93.84614893097987
4380,57.79802581894539,-0.4846526613433184,62.35993598896712,71.86127319541103,55.26511818752175,82.6622950951639,66.54244867182518,82.59387902186594,22.912305194342608,43.27724484839155,18.06722688419265,65.19611591579437,40.184217751579666,56.24185843744716,63.75178954285941,-98.73159663714007,-73.96839661486919,-45.59153576179141,57.64403878336704,-31.783185281531214,61.08116315614923,-32.56999450785551,99.99999999999997,100.0,93.84614893097987
4381,57.79802581894539,1.453957988101962,62.39042611466738,71.82193666473589,55.278661887372095,82.67540983717586,66.488244462999,82.56766498693261,23.65666434761161,41.42160717917909,18.341952170512556,62.47419528267676,39.97800384887677,55.08032999966987,63.40415137350881,-98.73159663714007,-73.96839661486919,-38.057069581169074,57.60125497686538,-29.795287766131953,61.612633819118074,-40.41251665679533,99.99999999999997,100.0,93.84614893097987
4382,57.79802581894539,2.994904932855988,62.34469091362823,71.78260013406074,55.35992415304406,82.60983606265432,66.488244462999,82.6069860500699,25.005815314499642,44.33086964021075,18.083387206054965,61.46494381394078,41.97140499092632,55.08032999966987,63.011134928685195,-98.73159663714007,-73.96839661486919,-41.84033346206251,57.401597267710954,-31.556585564400198,61.369675805315026,-28.55462316430892,99.99999999999997,100.0,93.84614893097987
4383,57.79802581894539,0.1615508816850877,62.37518103932851,71.79571231811346,55.31929303130306,82.60983606265432,66.50179550410454,82.51523691706586,26.370473749455755,45.60465481206387,18.794440864932596,62.03073631044302,40.51416002293318,53.92965695787997,64.00879209404938,-98.73159663714007,-73.96839661486919,-34.93641125575246,57.572732446986166,-28.86828892547105,61.24819678597403,-25.79405536562065,99.99999999999997,100.0,93.84614893097987
4384,57.79802581894539,0.4846526633793218,62.314200787927916,71.86127319541103,55.346380453193746,82.63606556816549,66.59665288065136,82.54145095199922,25.269442500324047,43.37159929697748,18.794440864932596,56.1128526721165,38.91943910478871,55.36257056212368,64.05414013013451,-98.73159663714007,-73.96839661486919,-41.5624666179119,57.373046208362254,-30.79438651770957,61.020423658918205,-32.6484197342276,99.99999999999997,100.0,93.84614893097987
4385,57.79802581894539,0.5964955885950189,62.39042611466738,71.79571231811346,55.30574930926275,82.63606556816549,66.46114235858593,82.39727374912852,23.811739155329647,44.110709234411814,17.937944415202395,62.48948698260554,39.85427550275023,56.65436385846225,63.237875183409116,-98.73159663714007,-73.96839661486919,-39.18991131019478,57.544209917106954,-28.960988809368384,61.67334293921145,-37.1657124957175,99.99999999999997,100.0,93.84614893097987
4386,57.79802581894539,1.0314402955049644,62.37518103932851,71.87438535798074,55.35992415304406,82.59672132064233,66.50179550410454,82.67252114814053,23.31549971981697,44.45667557165868,21.622495152103724,60.82269286790245,39.84052789872547,52.74641771034247,63.766935810786364,-98.73159663714007,-73.96839661486919,-49.90915892603316,57.85795779250954,-30.778936536919385,61.46078505116158,-36.49125559517461,99.99999999999997,100.0,93.84614893097987
4387,57.79802581894539,-0.36038274217474964,62.39042611466738,71.84816101135831,55.31929303130306,82.59672132064233,66.56955077623826,82.6069860500699,26.323951294436597,44.33086964021075,20.442792503420804,61.15911004085041,39.93676105932657,54.04906642045391,63.73670377847425,-98.73159663714007,-73.96839661486919,-37.76851556080684,57.572732446986166,-30.851036446992325,61.384860667183304,-34.35808955606629,99.99999999999997,100.0,93.84614893097987
